Date,Time,Lat,SN,Lon,EW,Dep,M,MT,Region
11/17/2018,38:33.0,8.22,S,119.86,E,183,4,-,"Flores Region, Indonesia"
11/17/2018,00:43.1,3.38,S,101.25,E,12,4,-,"Southern Sumatra, Indonesia"
11/17/2018,16:48.0,7.99,S,116.5,E,10,3.8,-,Bali Sea
11/17/2018,00:54.0,2.88,S,119.49,E,10,3,-,"Sulawesi, Indonesia"
11/17/2018,41:17.1,8.37,S,116.07,E,11,3.8,-,"Sumbawa Region, Indonesia"
11/17/2018,15:05.7,5.52,N,126.65,E,105,4.5,-,"Mindanao, Philippines"
11/17/2018,35:05.9,0.99,N,126.55,E,59,3.3,-,Northern Molucca Sea
11/16/2018,07:13.5,9.14,S,118.88,E,27,3.7,-,"Sumbawa Region, Indonesia"
11/16/2018,51:29.9,2.41,N,128.99,E,10,3.1,-,"Halmahera, Indonesia"
11/16/2018,34:04.2,7.73,S,128.18,E,25,4.3,-,Banda Sea
11/16/2018,19:22.4,2.95,S,119.46,E,10,4.1,-,"Sulawesi, Indonesia"
11/16/2018,46:30.2,5.58,S,104.12,E,74,3.2,-,"Southern Sumatra, Indonesia"
11/16/2018,44:46.7,3.51,S,127.24,E,10,3.3,-,"Seram, Indonesia"
11/16/2018,38:33.6,9.29,S,116.78,E,125,3.2,-,"Sumbawa Region, Indonesia"
11/16/2018,56:12.1,7.3,S,129.13,E,174,4.1,-,Banda Sea
11/16/2018,50:13.3,0.3,S,120.76,E,143,3.5,-,"Minahassa Peninsula, Sulawesi"
11/16/2018,43:47.7,9.56,S,111.63,E,10,3.3,-,"South of Java, Indonesia"
11/16/2018,59:18.6,0.54,S,119.83,E,10,3.7,-,"Minahassa Peninsula, Sulawesi"
11/16/2018,57:55.7,7.65,S,117.84,E,17,3.4,-,Bali Sea
11/16/2018,33:06.2,2.77,S,119.46,E,10,3.7,-,"Sulawesi, Indonesia"
11/16/2018,28:40.2,2.36,N,126.19,E,10,4.5,-,Northern Molucca Sea
11/16/2018,56:47.8,6.52,S,130.49,E,186,4.5,-,Banda Sea
11/16/2018,54:03.2,2.93,S,119.5,E,10,4,-,"Sulawesi, Indonesia"
11/16/2018,02:49.9,2.95,S,119.51,E,10,4.3,-,"Sulawesi, Indonesia"
11/16/2018,58:42.7,2.71,S,119.49,E,10,3.2,-,"Sulawesi, Indonesia"
11/16/2018,15:08.3,1.61,N,126.29,E,10,4.1,-,Northern Molucca Sea
11/16/2018,50:32.4,0.2,S,122.36,E,10,3.6,-,"Minahassa Peninsula, Sulawesi"
11/16/2018,27:27.8,1.58,S,120.09,E,10,3.3,-,"Sulawesi, Indonesia"
11/16/2018,29:23.4,3.44,S,126.56,E,39,3,-,"Buru, Indonesia"
11/16/2018,45:26.6,2.82,N,127.15,E,10,3.6,-,Northern Molucca Sea
11/16/2018,39:12.8,2.86,N,127.25,E,10,3.6,-,Northern Molucca Sea
11/16/2018,31:53.6,1.37,N,126.98,E,126,5,Yes,Northern Molucca Sea
11/16/2018,31:14.2,2.93,S,119.53,E,10,3.8,-,"Sulawesi, Indonesia"
11/15/2018,53:08.9,1.26,S,120.13,E,10,3.7,-,"Sulawesi, Indonesia"
11/15/2018,51:32.5,2.78,S,119.44,E,10,3,-,"Sulawesi, Indonesia"
11/15/2018,48:18.0,0.25,N,124.61,E,33,3.9,-,"Minahassa Peninsula, Sulawesi"
11/15/2018,16:38.4,8.11,S,117.62,E,10,3.4,-,"Sumbawa Region, Indonesia"
11/15/2018,03:41.7,0.22,S,123.7,E,217,3.6,-,"Minahassa Peninsula, Sulawesi"
11/15/2018,31:37.3,8.14,S,123.79,E,154,3.2,-,"Flores Region, Indonesia"
11/15/2018,57:48.9,8.94,S,121.53,E,93,3.4,-,"Flores Region, Indonesia"
11/15/2018,06:38.2,1.13,N,125.2,E,26,3.5,-,Northern Molucca Sea
11/15/2018,57:50.6,0.79,S,119.88,E,15,3.2,-,"Minahassa Peninsula, Sulawesi"
11/15/2018,49:54.3,2.98,S,119.51,E,10,3.4,-,"Sulawesi, Indonesia"
11/15/2018,05:32.0,7.87,S,106.49,E,22,3.2,-,"Java, Indonesia"
11/15/2018,00:34.8,2.94,S,119.49,E,10,3.1,-,"Sulawesi, Indonesia"
11/15/2018,51:43.2,2.96,S,119.5,E,10,3.1,-,"Sulawesi, Indonesia"
11/15/2018,58:37.6,2.98,S,119.46,E,10,3.2,-,"Sulawesi, Indonesia"
11/15/2018,54:11.8,0.9,N,121.54,E,78,3.6,-,"Minahassa Peninsula, Sulawesi"
11/15/2018,38:46.1,1.02,N,126.6,E,46,3.1,-,Northern Molucca Sea
11/15/2018,11:11.2,2.94,S,119.49,E,10,4,-,"Sulawesi, Indonesia"
11/15/2018,16:50.8,6.17,S,108.06,E,302,4.1,-,"Java, Indonesia"
11/15/2018,10:12.6,1.93,N,127.38,E,113,3.9,-,"Halmahera, Indonesia"
11/15/2018,08:02.4,2.98,S,119.45,E,10,3.3,-,"Sulawesi, Indonesia"
11/15/2018,04:27.0,2.93,S,119.46,E,10,3.3,-,"Sulawesi, Indonesia"
11/15/2018,01:31.1,1.49,S,120.19,E,10,3.8,-,"Sulawesi, Indonesia"
11/15/2018,03:09.9,0.5,N,126.06,E,10,3.5,-,Northern Molucca Sea
11/15/2018,01:15.2,1.54,S,120.09,E,10,3.4,-,"Sulawesi, Indonesia"
11/15/2018,46:31.0,8.22,S,116.36,E,10,3.8,-,"Sumbawa Region, Indonesia"
11/15/2018,33:30.5,2.78,S,119.44,E,10,3.5,-,"Sulawesi, Indonesia"
11/15/2018,45:20.6,0.3,S,99.13,E,12,3.6,-,"Southern Sumatra, Indonesia"
11/15/2018,40:50.5,4.22,S,129.31,E,10,3.1,-,Banda Sea
11/15/2018,28:54.8,2.94,S,119.53,E,10,4,-,"Sulawesi, Indonesia"
11/15/2018,17:53.6,2.91,S,119.48,E,10,3.3,-,"Sulawesi, Indonesia"
11/15/2018,09:22.6,2.91,S,119.47,E,10,3.2,-,"Sulawesi, Indonesia"
11/15/2018,02:03.1,1.6,S,120.27,E,10,3.9,-,"Sulawesi, Indonesia"
11/15/2018,20:37.1,2.82,S,119.41,E,10,3.3,-,"Sulawesi, Indonesia"
11/15/2018,12:28.6,2.88,S,119.46,E,10,3.2,-,"Sulawesi, Indonesia"
11/15/2018,38:28.3,2.85,S,119.44,E,10,3.1,-,"Sulawesi, Indonesia"
11/15/2018,24:26.3,2.96,S,119.47,E,10,3.5,-,"Sulawesi, Indonesia"
11/15/2018,11:36.7,2.83,S,119.46,E,10,3,-,"Sulawesi, Indonesia"
11/15/2018,55:02.4,2.97,S,119.39,E,10,4.9,Yes,"Sulawesi, Indonesia"
11/15/2018,14:29.5,2.86,S,119.45,E,10,3.2,-,"Sulawesi, Indonesia"
11/15/2018,13:56.8,2.9,S,119.47,E,10,3.1,-,"Sulawesi, Indonesia"
11/15/2018,52:52.8,2.9,S,119.42,E,10,3.7,-,"Sulawesi, Indonesia"
11/15/2018,38:25.6,2.81,S,119.43,E,10,3.1,-,"Sulawesi, Indonesia"
11/15/2018,30:36.4,2.82,S,119.47,E,10,3,-,"Sulawesi, Indonesia"
11/15/2018,25:43.6,2.94,S,119.48,E,10,3.8,-,"Sulawesi, Indonesia"
11/15/2018,14:08.2,2.65,S,126.15,E,13,3.7,-,Ceram Sea
11/15/2018,00:15.6,2.98,S,119.49,E,10,3.3,-,"Sulawesi, Indonesia"
11/15/2018,46:55.0,2.96,S,119.47,E,10,3.2,-,"Sulawesi, Indonesia"
11/15/2018,43:25.1,2.95,S,119.48,E,10,3.3,-,"Sulawesi, Indonesia"
11/15/2018,34:16.0,2.96,S,119.5,E,10,4.1,-,"Sulawesi, Indonesia"
11/15/2018,05:07.7,2.95,S,119.53,E,10,3.6,-,"Sulawesi, Indonesia"
11/14/2018,31:25.7,2.92,S,119.49,E,10,4.8,Yes,"Sulawesi, Indonesia"
11/14/2018,25:16.1,2.92,S,119.46,E,10,4.3,-,"Sulawesi, Indonesia"
11/14/2018,19:01.2,2.98,S,119.47,E,10,3.9,-,"Sulawesi, Indonesia"
11/14/2018,10:08.8,2.97,S,119.49,E,10,4.5,-,"Sulawesi, Indonesia"
11/14/2018,01:22.6,2.94,S,119.43,E,10,5.5,Yes,"Sulawesi, Indonesia"
11/14/2018,45:07.4,2.82,S,119.46,E,10,3.4,-,"Sulawesi, Indonesia"
11/14/2018,05:46.1,0.14,S,124.44,E,35,3.5,-,Southern Molucca Sea
11/14/2018,41:10.5,3.58,S,128.62,E,110,3.3,-,"Seram, Indonesia"
11/14/2018,20:40.0,3.03,S,119.49,E,10,4.4,-,"Sulawesi, Indonesia"
11/14/2018,17:04.9,3.64,S,99.51,E,10,4.5,-,"Southwest of Sumatra, Indonesia"
11/14/2018,14:15.6,0.89,S,123.32,E,14,3.3,-,"Minahassa Peninsula, Sulawesi"
11/14/2018,23:31.7,9.48,S,115.36,E,38,5.3,Yes,"South of Bali, Indonesia"
11/14/2018,55:34.3,10.66,S,120.21,E,23,3.4,-,"Sumba Region, Indonesia"
11/14/2018,35:42.1,1.02,S,119.85,E,12,3,-,"Sulawesi, Indonesia"
11/14/2018,02:31.1,0.19,S,124.71,E,10,4.1,-,Southern Molucca Sea
11/14/2018,00:15.1,1.38,N,121.43,E,12,3.3,-,"Minahassa Peninsula, Sulawesi"
11/14/2018,52:42.5,0.17,N,122.45,E,139,3.4,-,"Minahassa Peninsula, Sulawesi"
11/14/2018,18:30.4,3.74,S,129.01,E,86,3.3,-,"Seram, Indonesia"
11/14/2018,10:47.2,7.53,S,107,E,100,4.1,-,"Java, Indonesia"
11/14/2018,58:19.7,1.23,N,126.09,E,10,3.9,-,Northern Molucca Sea
11/14/2018,33:40.0,0.22,S,127.32,E,10,3.3,-,"Halmahera, Indonesia"
11/14/2018,29:51.2,8.17,S,116.2,E,11,3.4,-,"Sumbawa Region, Indonesia"
11/14/2018,28:24.8,1.83,S,120.45,E,10,3.1,-,"Sulawesi, Indonesia"
11/14/2018,09:44.4,2.7,S,119.44,E,10,3.1,-,"Sulawesi, Indonesia"
11/14/2018,19:40.4,3.01,S,119.48,E,10,3.3,-,"Sulawesi, Indonesia"
11/14/2018,10:00.5,2.24,N,127.61,E,74,3.4,-,Northern Molucca Sea
11/14/2018,59:12.6,2.98,S,119.52,E,10,3.5,-,"Sulawesi, Indonesia"
11/14/2018,57:29.7,8.16,S,116.41,E,10,3.3,-,"Sumbawa Region, Indonesia"
11/14/2018,42:04.1,2.71,S,119.4,E,10,3.2,-,"Sulawesi, Indonesia"
11/13/2018,41:25.8,0.27,S,125.25,E,10,4.2,-,Southern Molucca Sea
11/13/2018,58:30.3,3,S,119.51,E,10,3.1,-,"Sulawesi, Indonesia"
11/13/2018,58:29.8,2.91,S,119.43,E,10,3.2,-,"Sulawesi, Indonesia"
11/13/2018,20:38.7,2.81,S,119.42,E,10,3.2,-,"Sulawesi, Indonesia"
11/13/2018,01:40.4,0.11,N,119.57,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
11/13/2018,53:16.7,2.97,S,119.44,E,10,3.7,-,"Sulawesi, Indonesia"
11/13/2018,20:10.0,1.67,S,120.75,E,10,3.2,-,"Sulawesi, Indonesia"
11/13/2018,04:07.3,1.72,S,120.8,E,10,4.9,-,"Sulawesi, Indonesia"
11/13/2018,00:00.6,8.45,S,118.76,E,137,3.8,-,"Sumbawa Region, Indonesia"
11/13/2018,48:43.8,0.08,S,119.76,E,10,3.3,-,"Minahassa Peninsula, Sulawesi"
11/13/2018,26:41.4,0.14,S,123.2,E,117,3.9,-,"Minahassa Peninsula, Sulawesi"
11/13/2018,59:15.7,7.98,S,128.57,E,32,4.3,-,Banda Sea
11/13/2018,42:06.0,2.9,S,119.53,E,10,3.3,-,"Sulawesi, Indonesia"
11/13/2018,14:01.0,2.92,S,119.47,E,10,3.6,-,"Sulawesi, Indonesia"
11/13/2018,14:39.2,2.82,S,119.47,E,10,3.1,-,"Sulawesi, Indonesia"
11/13/2018,53:56.3,1.67,N,127.37,E,98,3.5,-,"Halmahera, Indonesia"
11/13/2018,56:43.7,0.47,N,125.99,E,13,3.4,-,Northern Molucca Sea
11/13/2018,52:08.9,1.33,N,126.4,E,15,3.4,-,Northern Molucca Sea
11/13/2018,34:07.0,4.76,S,137.09,E,32,5.1,Yes,"Irian Jaya, Indonesia"
11/13/2018,33:12.9,2.81,N,126.33,E,10,3.6,-,Northern Molucca Sea
11/13/2018,03:19.0,1.15,S,120.47,E,10,3.5,-,"Sulawesi, Indonesia"
11/13/2018,35:33.7,2.83,S,119.44,E,10,3,-,"Sulawesi, Indonesia"
11/13/2018,25:13.5,7.22,S,126.63,E,10,4,-,Banda Sea
11/13/2018,43:39.2,1.3,S,120.52,E,10,3.2,-,"Sulawesi, Indonesia"
11/13/2018,10:32.0,5.31,N,96.2,E,10,4,-,"Northern Sumatra, Indonesia"
11/13/2018,33:28.1,1.28,N,127.42,E,10,3.6,-,"Halmahera, Indonesia"
11/12/2018,30:59.3,0.44,N,119.86,E,51,3.5,-,"Minahassa Peninsula, Sulawesi"
11/12/2018,53:09.5,3.9,S,139.2,E,29,3.6,-,"Irian Jaya, Indonesia"
11/12/2018,17:55.2,4.47,S,129.76,E,18,3.1,-,Banda Sea
11/12/2018,48:18.2,2.91,S,119.46,E,10,3,-,"Sulawesi, Indonesia"
11/12/2018,38:58.6,1.74,S,120.4,E,10,4.5,-,"Sulawesi, Indonesia"
11/12/2018,30:17.0,2.76,S,119.41,E,10,3.2,-,"Sulawesi, Indonesia"
11/12/2018,28:03.1,1.43,S,120.13,E,10,3.9,-,"Sulawesi, Indonesia"
11/12/2018,52:16.2,9.7,S,123.71,E,75,3.3,-,Timor Region
11/12/2018,57:13.2,0.5,S,124.02,E,14,3.4,-,Southern Molucca Sea
11/12/2018,37:12.5,0.36,S,122.24,E,12,3.4,-,"Minahassa Peninsula, Sulawesi"
11/12/2018,00:45.5,2.77,S,119.48,E,18,3.7,-,"Sulawesi, Indonesia"
11/12/2018,32:58.6,8.15,S,120.01,E,165,3.6,-,"Flores Region, Indonesia"
11/12/2018,24:40.7,2.84,S,128.75,E,10,3.1,-,Ceram Sea
11/12/2018,42:42.8,7.6,S,106.57,E,70,3.1,-,"Java, Indonesia"
11/12/2018,51:21.8,2.86,S,119.52,E,10,3.2,-,"Sulawesi, Indonesia"
11/12/2018,32:42.6,8.86,S,114.8,E,41,3.7,-,"Bali Region, Indonesia"
11/12/2018,05:56.3,1.26,S,119.76,E,10,3.1,-,"Sulawesi, Indonesia"
11/12/2018,26:58.0,2.9,S,119.44,E,10,4.2,-,"Sulawesi, Indonesia"
11/12/2018,05:47.6,0.54,N,121.35,E,48,3.4,-,"Minahassa Peninsula, Sulawesi"
11/12/2018,48:05.5,2.99,S,119.51,E,10,3.6,-,"Sulawesi, Indonesia"
11/12/2018,29:16.2,4.19,S,133.52,E,10,3.9,-,"Irian Jaya Region, Indonesia"
11/11/2018,30:05.4,2.92,S,119.46,E,12,3.3,-,"Sulawesi, Indonesia"
11/11/2018,29:30.7,0.73,S,123.24,E,22,3.5,-,"Minahassa Peninsula, Sulawesi"
11/11/2018,28:09.2,1.29,S,120.47,E,10,3.7,-,"Sulawesi, Indonesia"
11/11/2018,01:50.5,2.1,N,124.84,E,240,3.9,-,Celebes Sea
11/11/2018,44:07.5,2.91,S,119.47,E,10,3,-,"Sulawesi, Indonesia"
11/11/2018,30:11.6,8.3,S,116.06,E,11,3.7,-,"Sumbawa Region, Indonesia"
11/11/2018,34:12.4,2.95,S,119.45,E,10,4.2,-,"Sulawesi, Indonesia"
11/11/2018,22:02.2,3.46,N,126.02,E,52,3.7,-,"Talaud Islands, Indonesia"
11/11/2018,17:38.8,0.78,S,119.86,E,30,3.2,-,"Minahassa Peninsula, Sulawesi"
11/11/2018,04:20.3,8.87,S,110.36,E,20,3.3,-,"Java, Indonesia"
11/11/2018,31:19.4,0.9,S,120.06,E,10,3.2,-,"Minahassa Peninsula, Sulawesi"
11/11/2018,32:37.3,7.57,S,127.7,E,136,4.5,-,Banda Sea
11/11/2018,23:02.5,0.31,S,119.63,E,71,3.1,-,"Minahassa Peninsula, Sulawesi"
11/11/2018,16:12.4,3.58,S,101.42,E,10,3.8,-,"Southern Sumatra, Indonesia"
11/11/2018,41:34.3,2.78,S,119.43,E,10,3.5,-,"Sulawesi, Indonesia"
11/11/2018,25:10.4,0.7,N,122.68,E,29,4.1,-,"Minahassa Peninsula, Sulawesi"
11/11/2018,13:39.4,1.55,N,127.1,E,110,5.2,Yes,"Halmahera, Indonesia"
11/11/2018,58:34.4,9.17,S,123.83,E,78,3.1,-,Timor Region
11/11/2018,30:10.1,10.8,S,120.26,E,10,3,-,"Sumba Region, Indonesia"
11/11/2018,34:46.9,1.08,S,123.39,E,10,3.1,-,"Sulawesi, Indonesia"
11/11/2018,15:15.4,8.14,S,116.31,E,10,3.1,-,"Sumbawa Region, Indonesia"
11/11/2018,04:49.3,0.05,S,124.13,E,16,3.3,-,Southern Molucca Sea
11/11/2018,39:40.2,0.82,N,97.39,E,26,3.3,-,"Northern Sumatra, Indonesia"
11/11/2018,21:40.1,0.02,S,124.24,E,61,3.2,-,Southern Molucca Sea
11/10/2018,30:55.1,2.09,S,100.04,E,31,3.7,-,"Southern Sumatra, Indonesia"
11/10/2018,07:58.0,0.75,N,96.88,E,29,3.8,-,Off West Coast of Northern Sumatra
11/10/2018,05:14.4,1.73,S,138.91,E,41,5.2,Yes,Near North Coast of Irian Jaya
11/10/2018,17:43.1,2.82,S,119.41,E,10,3.5,-,"Sulawesi, Indonesia"
11/10/2018,14:54.3,8.32,S,116.91,E,10,3.4,-,"Sumbawa Region, Indonesia"
11/10/2018,39:48.3,7.11,S,129.2,E,127,4.5,-,Banda Sea
11/10/2018,19:25.1,0.29,S,121.59,E,11,3.5,-,"Minahassa Peninsula, Sulawesi"
11/10/2018,45:04.1,3.8,S,134.98,E,17,3.9,-,"Irian Jaya Region, Indonesia"
11/10/2018,26:35.1,8.61,S,120.8,E,183,4,-,"Flores Region, Indonesia"
11/10/2018,17:43.6,2.91,S,119.4,E,10,4.4,-,"Sulawesi, Indonesia"
11/10/2018,33:12.8,0.07,S,123.8,E,117,4.1,-,"Minahassa Peninsula, Sulawesi"
11/10/2018,28:02.8,0.25,S,123.03,E,10,3.4,-,"Minahassa Peninsula, Sulawesi"
11/10/2018,27:44.8,9.31,S,122.69,E,52,3.8,-,Savu Sea
11/10/2018,52:41.0,9.14,S,123.77,E,111,4.3,-,Timor Region
11/10/2018,40:23.6,10.5,S,113.89,E,82,3.8,-,"South of Java, Indonesia"
11/10/2018,40:06.6,2.73,S,119.41,E,10,3.8,-,"Sulawesi, Indonesia"
11/10/2018,09:45.3,7.78,S,106.41,E,10,3.7,-,"Java, Indonesia"
11/10/2018,04:09.8,2.79,S,119.43,E,10,3.8,-,"Sulawesi, Indonesia"
11/10/2018,24:49.6,0.53,S,119.69,E,10,3.3,-,"Minahassa Peninsula, Sulawesi"
11/10/2018,34:39.2,0.7,S,123.47,E,10,4.3,-,"Minahassa Peninsula, Sulawesi"
11/10/2018,58:47.9,0.75,S,123.39,E,10,4.8,-,"Minahassa Peninsula, Sulawesi"
11/10/2018,18:49.3,2.66,S,128.85,E,10,3.1,-,Ceram Sea
11/10/2018,14:24.9,3.71,S,118.97,E,12,3.1,-,"Sulawesi, Indonesia"
11/9/2018,37:51.2,5.93,S,128.91,E,320,4.5,-,Banda Sea
11/9/2018,12:38.9,2.77,N,128.19,E,13,4.6,-,"Halmahera, Indonesia"
11/9/2018,02:34.0,1.4,N,121.42,E,10,3.8,-,"Minahassa Peninsula, Sulawesi"
11/9/2018,30:34.0,10.13,S,118.17,E,10,3,-,"South of Sumbawa, Indonesia"
11/9/2018,33:44.6,0.3,S,123.05,E,70,3.3,-,"Minahassa Peninsula, Sulawesi"
11/9/2018,54:19.9,9.58,S,116.54,E,10,3.1,-,"Sumbawa Region, Indonesia"
11/9/2018,38:56.7,0.44,S,119.84,E,10,3.3,-,"Minahassa Peninsula, Sulawesi"
11/9/2018,33:02.6,7.51,S,120.73,E,534,3.7,-,Flores Sea
11/9/2018,32:08.1,0.4,S,125.91,E,11,3.9,-,Southern Molucca Sea
11/9/2018,28:21.8,2.92,S,119.46,E,10,3.4,-,"Sulawesi, Indonesia"
11/9/2018,13:02.7,1.73,N,126.52,E,64,4.5,-,Northern Molucca Sea
11/9/2018,22:44.9,8.4,S,116.04,E,13,3.2,-,"Sumbawa Region, Indonesia"
11/9/2018,28:26.0,7.98,S,118.76,E,19,3.1,-,Flores Sea
11/9/2018,30:39.5,8.65,S,118.39,E,137,3.1,-,"Sumbawa Region, Indonesia"
11/9/2018,59:11.1,1.57,S,120.03,E,80,3.6,-,"Sulawesi, Indonesia"
11/9/2018,57:11.5,0.31,N,119.81,E,10,3.1,-,"Minahassa Peninsula, Sulawesi"
11/9/2018,01:42.7,6.04,S,122.2,E,21,3.4,-,Flores Sea
11/9/2018,01:14.4,0.02,S,122.53,E,172,3.3,-,"Minahassa Peninsula, Sulawesi"
11/9/2018,38:57.5,2.93,S,119.46,E,10,3,-,"Sulawesi, Indonesia"
11/9/2018,25:56.4,2.78,S,119.45,E,10,3.2,-,"Sulawesi, Indonesia"
11/9/2018,36:10.4,9.49,S,114.47,E,10,3.1,-,"South of Bali, Indonesia"
11/9/2018,24:04.1,2.92,S,119.45,E,10,3.4,-,"Sulawesi, Indonesia"
11/9/2018,42:06.7,2.45,S,122.79,E,36,4.4,-,"Sulawesi, Indonesia"
11/9/2018,20:57.1,7.81,S,117.21,E,15,3,-,Bali Sea
11/9/2018,16:51.2,0.89,S,119.75,E,26,3.2,-,"Minahassa Peninsula, Sulawesi"
11/8/2018,50:23.1,3.05,S,119.47,E,10,3.1,-,"Sulawesi, Indonesia"
11/8/2018,33:07.1,2.9,S,119.48,E,10,3.9,-,"Sulawesi, Indonesia"
11/8/2018,23:41.0,2.68,S,119.54,E,10,3.3,-,"Sulawesi, Indonesia"
11/8/2018,17:47.5,8.59,S,124.65,E,10,3.9,-,Timor Region
11/8/2018,02:51.3,1.11,N,120.45,E,27,3.2,-,"Minahassa Peninsula, Sulawesi"
11/8/2018,39:36.8,2.87,S,119.49,E,10,3.7,-,"Sulawesi, Indonesia"
11/8/2018,20:06.0,1.4,N,126.76,E,10,3.2,-,Northern Molucca Sea
11/8/2018,42:54.9,2.9,S,119.33,E,10,4.7,-,"Sulawesi, Indonesia"
11/8/2018,06:09.7,4.97,S,129.85,E,21,4.2,-,Banda Sea
11/8/2018,31:55.7,8.45,S,116.75,E,17,3.6,-,"Sumbawa Region, Indonesia"
11/8/2018,25:44.0,2.92,S,119.36,E,10,3.9,-,"Sulawesi, Indonesia"
11/8/2018,32:47.6,2.67,S,119.34,E,10,3.1,-,"Sulawesi, Indonesia"
11/8/2018,58:09.8,8.32,S,116.79,E,11,3.8,-,"Sumbawa Region, Indonesia"
11/8/2018,56:54.4,2.93,S,119.43,E,10,4.1,-,"Sulawesi, Indonesia"
11/8/2018,40:14.9,2.88,S,119.45,E,10,5,Yes,"Sulawesi, Indonesia"
11/8/2018,09:57.0,2.82,S,119.44,E,10,3.5,-,"Sulawesi, Indonesia"
11/8/2018,43:34.7,2.82,S,119.43,E,10,3.2,-,"Sulawesi, Indonesia"
11/8/2018,35:07.5,0.55,S,119.9,E,10,3.6,-,"Minahassa Peninsula, Sulawesi"
11/8/2018,23:26.5,3.06,S,119.48,E,10,3,-,"Sulawesi, Indonesia"
11/8/2018,38:15.0,5.31,S,131.09,E,10,4,-,Banda Sea
11/8/2018,08:57.0,2.73,S,119.42,E,10,3.2,-,"Sulawesi, Indonesia"
11/8/2018,05:25.9,7.32,S,105.32,E,10,4.4,-,"Java, Indonesia"
11/8/2018,30:23.6,2.87,S,119.48,E,10,3.5,-,"Sulawesi, Indonesia"
11/8/2018,30:16.8,2.31,N,127.14,E,10,4.3,-,Northern Molucca Sea
11/8/2018,28:20.8,9.46,S,124.34,E,50,3.2,-,Timor Region
11/8/2018,52:07.6,2.92,S,119.44,E,10,3.2,-,"Sulawesi, Indonesia"
11/8/2018,07:36.2,8.46,S,116.98,E,10,3.6,-,"Sumbawa Region, Indonesia"
11/8/2018,44:45.5,9.16,S,114.47,E,42,3.1,-,"South of Bali, Indonesia"
11/8/2018,40:42.8,1.47,S,139.71,E,10,4.6,-,Near North Coast of Irian Jaya
11/8/2018,31:54.9,2.75,S,119.43,E,10,3.3,-,"Sulawesi, Indonesia"
11/8/2018,09:15.4,2.79,S,119.45,E,10,3.3,-,"Sulawesi, Indonesia"
11/8/2018,53:02.1,9.45,S,115.22,E,38,3.8,-,"South of Bali, Indonesia"
11/8/2018,09:55.8,9.77,S,119.02,E,15,3.2,-,"Sumba Region, Indonesia"
11/8/2018,02:24.6,9.84,S,119.05,E,19,3.9,-,"Sumba Region, Indonesia"
11/7/2018,36:51.4,2.65,S,140.46,E,10,3.8,-,Near North Coast of Irian Jaya
11/7/2018,22:34.8,2.85,S,119.47,E,10,3.7,-,"Sulawesi, Indonesia"
11/7/2018,22:34.9,2.88,S,119.49,E,10,3.6,-,"Sulawesi, Indonesia"
11/7/2018,07:55.9,2.96,S,119.47,E,10,3.1,-,"Sulawesi, Indonesia"
11/7/2018,54:41.9,2.87,S,119.46,E,10,3.3,-,"Sulawesi, Indonesia"
11/7/2018,20:53.7,2.84,S,119.45,E,10,3.1,-,"Sulawesi, Indonesia"
11/7/2018,04:51.5,3.03,S,119.48,E,10,4.2,-,"Sulawesi, Indonesia"
11/7/2018,40:38.3,3.77,S,101.84,E,22,3.6,-,"Southern Sumatra, Indonesia"
11/7/2018,36:12.8,8.26,S,116.76,E,15,4.9,-,"Sumbawa Region, Indonesia"
11/7/2018,18:02.0,0.18,N,119.77,E,12,3.3,-,"Minahassa Peninsula, Sulawesi"
11/7/2018,55:01.4,3.45,N,125.37,E,10,3.9,-,"Talaud Islands, Indonesia"
11/7/2018,34:10.3,2.87,S,119.46,E,10,3.1,-,"Sulawesi, Indonesia"
11/7/2018,30:13.0,0,S,127.16,E,118,3.4,-,"Halmahera, Indonesia"
11/7/2018,46:43.1,2.91,S,119.47,E,10,3.2,-,"Sulawesi, Indonesia"
11/7/2018,27:37.2,2.78,S,119.44,E,10,3.1,-,"Sulawesi, Indonesia"
11/7/2018,57:05.8,5.34,N,127.04,E,56,4.7,-,Philippine Islands Region
11/7/2018,52:48.0,2.78,S,119.42,E,10,3.4,-,"Sulawesi, Indonesia"
11/7/2018,28:03.9,9.48,S,112.85,E,16,3,-,"South of Java, Indonesia"
11/7/2018,20:23.3,2.73,S,119.34,E,10,3.2,-,"Sulawesi, Indonesia"
11/7/2018,10:52.9,0.33,N,127.99,E,13,3.4,-,"Halmahera, Indonesia"
11/7/2018,59:29.6,2.95,S,119.47,E,10,3.7,-,"Sulawesi, Indonesia"
11/7/2018,40:42.3,2.9,S,119.45,E,10,4.2,-,"Sulawesi, Indonesia"
11/7/2018,37:38.1,2.94,S,119.45,E,10,4.1,-,"Sulawesi, Indonesia"
11/7/2018,10:59.2,1.31,N,127.25,E,41,3.9,-,"Halmahera, Indonesia"
11/7/2018,55:06.2,2.91,S,119.51,E,10,3.2,-,"Sulawesi, Indonesia"
11/7/2018,46:14.4,2.89,S,119.44,E,10,3.5,-,"Sulawesi, Indonesia"
11/7/2018,27:35.8,2.84,S,119.46,E,10,3.2,-,"Sulawesi, Indonesia"
11/7/2018,19:54.2,8.45,S,116.98,E,10,3.8,-,"Sumbawa Region, Indonesia"
11/7/2018,49:58.2,2.84,S,119.45,E,10,3.5,-,"Sulawesi, Indonesia"
